Because of a disability,a22e,0.713416479,-,1
Because of not having enough money,a22f,1.887497069,+,1
Because of my sexual orientation,a22g,0.080359519,-,1
Because of how I look or behave,a22h,7.200713434,+,1
null,a22j,1.800630272,+,1
Because of my opinions or beliefs,a22i,11.68702584,+,1
Because my parents are not around (i.e.; OFW),a22k,2.670276726,+,1
Because of the ethnic group I belong to,a22l,0.212199356,+,1
Due to conflict / war in our area,a22m,,,1
Because I am not studying (i.e.; out-of-school),a22n,0.045865575,+,1
Because I do not have a permanent residence / house,a22o,0.007341531,-,1
null,a23,0.219960232,+,1
I do dangerous things for fun,a24a,1.221773476,-,1
I do exciting things; even if they are dangerous,a24b,0.117486713,+,1
Had so much alcohol that I got really drunk,a25a,12.43973174,+,1
Missed school lessons without my parent(s)/carer(s) knowing,a25b,21.75186226,+,1
Had sexual intercourse,a25c,0.956229067,-,1
Been in trouble with my teachers for bad behaviour,a25d,0.267593084,+,1
Been in trouble with the police,a25e,0.121969066,-,1
Met personally with someone whom I met online (i.e.; eyeball),a25f,8.612911095,+,1
I can solve difficult problems if I try hard enough,a26a,13.25037035,+,1
If someone opposes me; I can find ways to get what I want,a26b,14.81749688,+,1
It's easy for me to stick to my aims and achieve my goals,a26c,14.84107324,+,1
I am confident that I can deal with unexpected problems,a26d,21.93666708,+,1
I can stay calm when things get difficult because I am good at coping,a26g,16.7989735,+,1
null,a27,0.095475186,+,1
null,a28,0.907441519,+,1
When I use the internet; I learn about different things that I could study; do or become what I want to be as productive as possible.,a29a,32.17407618,+,1
When I use the internet; I feel I want to achieve more in life.,a29b,17.74469584,+,1
I was sent a message that I did not want with advertisements for or links to X-rated websites [use local term for 'X-rated'],g1a,7.788993099,+,1
I opened a message or a link in a message that showed pictures of naked people or of people having sex that I did not want,g1b,4.196038596,+,1
I have seen or received a sexual message; image or video about someone else that I did not want,g1c,39.01185445,+,1
I have been asked for sexual information about myself (like what my body looks like without clothes on or sexual things I have done) when I did not want to answer such questions,g2a,11.04634094,+,1
I have been asked to talk about sexual acts with someone on the internet when I did not want to,g2b,13.76796567,+,1
I have been asked by someone on the internet to do something sexual when I did not want to,g2c,9.175200788,+,1
I have been asked on the internet for a photo or video showing my private parts [translate as appropriate] when I did not want to,g2d,20.16866952,+,1
I have sent sexual information about myself (like what my body looks like without clothes on or sexual things I have done) when I did not want,g3a,0.02514933,+,1
I have talked about sexual acts with someone on the internet when I did not want to,g3b,4.124745866,+,1
I have done something sexual on the internet when I did not want to,g3c,1.395888364,+,1
I have sent someone a photo or video showing my private parts when I did not want to [translate as appropriate],g3d,0.079144496,+,1
null,g4,11.14775465,-,1
null,g5,0.116836043,+,1
Brother (over 18),g9a,3.699504684,-,1
Sister (over 18),g9b,0.402906308,-,1
A younger brother or sister,g9c,1.225715511,-,1
Father or step-/foster father,g9d,,,1
Mother or step-/foster mother,g9e,4.038557508,-,1
Other adult relatives; such as aunts; uncles; or grandparents,g9f,0.945551966,-,1
Friend or acquaintance,g9g,1.952066635,+,1
Teacher/ educator,g9h,,,1
Other adult you trust e.g. coach; neighbour; doctor; or babysitter,g9j,,,1
Other (specify),g9i,,,1
I didn’t tell anyone about it,g9k,,,1
Prefer not to say,g9l,8.931285511,+,1
