Because of where my family is from,a22a,0.018175659,+,1
Because of my skin colour,a22b,0.005919017,-,1
Because of my religion,a22c,0.846597032,-,1
Because of my height or weight,a22d,0.201424713,-,1
Because of a disability,a22e,0.024954281,-,1
Because of not having enough money,a22f,2.395110825,-,1
Because of my sexual orientation,a22g,0.592841894,+,1
Because of how I look or behave,a22h,1.700239866,-,1
null,a22j,0.029992587,-,1
Because of my opinions or beliefs,a22i,2.160446019,-,1
Because my parents are not around (i.e.; OFW),a22k,2.353947314,+,1
Because of the ethnic group I belong to,a22l,0.980358798,-,1
Due to conflict / war in our area,a22m,1.050526289,+,1
Because I am not studying (i.e.; out-of-school),a22n,2.831081625,+,1
Because I do not have a permanent residence / house,a22o,0.278398929,+,1
null,a23,0.260608309,+,1
I do dangerous things for fun,a24a,1.442314615,+,1
I do exciting things; even if they are dangerous,a24b,1.480382892,+,1
Had so much alcohol that I got really drunk,a25a,13.94991316,-,1
Missed school lessons without my parent(s)/carer(s) knowing,a25b,10.09670677,-,1
Had sexual intercourse,a25c,0.086018821,-,1
Been in trouble with my teachers for bad behaviour,a25d,1.634963442,-,1
Been in trouble with the police,a25e,0.118774911,+,1
Met personally with someone whom I met online (i.e.; eyeball),a25f,1.668031949,-,1
I can solve difficult problems if I try hard enough,a26a,10.19653137,-,1
If someone opposes me; I can find ways to get what I want,a26b,2.82318881,-,1
It's easy for me to stick to my aims and achieve my goals,a26c,1.423778766,-,1
I am confident that I can deal with unexpected problems,a26d,8.102084819,-,1
I can stay calm when things get difficult because I am good at coping,a26g,7.435433303,-,1
null,a27,1.644988748,-,1
null,a28,0.468026829,+,1
When I use the internet; I learn about different things that I could study; do or become what I want to be as productive as possible.,a29a,3.30934793,-,1
When I use the internet; I feel I want to achieve more in life.,a29b,3.753403316,-,1
I was sent a message that I did not want with advertisements for or links to X-rated websites [use local term for 'X-rated'],g1a,5.467261874,-,1
I opened a message or a link in a message that showed pictures of naked people or of people having sex that I did not want,g1b,3.569526724,-,1
I have seen or received a sexual message; image or video about someone else that I did not want,g1c,24.48844918,-,1
I have been asked for sexual information about myself (like what my body looks like without clothes on or sexual things I have done) when I did not want to answer such questions,g2a,0.022139573,-,1
I have been asked to talk about sexual acts with someone on the internet when I did not want to,g2b,0.949252454,-,1
I have been asked by someone on the internet to do something sexual when I did not want to,g2c,1.861694793,-,1
I have been asked on the internet for a photo or video showing my private parts [translate as appropriate] when I did not want to,g2d,1.248374114,-,1
I have sent sexual information about myself (like what my body looks like without clothes on or sexual things I have done) when I did not want,g3a,0.248477993,+,1
I have talked about sexual acts with someone on the internet when I did not want to,g3b,0.81889878,-,1
I have done something sexual on the internet when I did not want to,g3c,0.456585206,+,1
I have sent someone a photo or video showing my private parts when I did not want to [translate as appropriate],g3d,1.303817188,+,1
null,g4,3.619759721,+,1
null,g5,1.680294154,-,1
Brother (over 18),g9a,0.466549257,+,1
Sister (over 18),g9b,0.74189772,+,1
A younger brother or sister,g9c,1.517149686,+,1
Father or step-/foster father,g9d,4.764561642,+,1
Mother or step-/foster mother,g9e,1.735371629,+,1
Other adult relatives; such as aunts; uncles; or grandparents,g9f,0.457359209,+,1
Friend or acquaintance,g9g,0.115686795,-,1
Teacher/ educator,g9h,1.072241538,+,1
Other adult you trust e.g. coach; neighbour; doctor; or babysitter,g9j,2.342312157,+,1
Other (specify),g9i,0.028364999,+,1
I didn’t tell anyone about it,g9k,0.000623973,-,1
Prefer not to say,g9l,3.756705871,-,1
