Question,Feature,Chi,Higher Or Lower,Degrees of Freedom
I think before I do things,a20o,0.67822441272980971,,1
Other people my age generally like me,a20p,0.88247374288564195,,1
Other children or young people pick on me,a20q,0.023778852726221107,,1
I am usually on my own; I generally play alone or keep to myself,a20r,5.2992172739541177,,1
I have at least one good friend,a20s,0.094541028287158296,,1
I get on better with adults than with people my own age,a20t,0.48831826068668166,,1
I am helpful if someone is hurt; upset or feeling ill,a20u,0.08921578421578423,,1
I try to be nice to other people. I care about their feelings,a20v,0.29421491297921532,,1
I often volunteer to help others (e.g.; parents; carers; teachers; children),a20w,1.3254048582995945,,1
I usually share with others (food; games; pens etc.),a20x,0.48112652897341873,,1
Other children are treated better than me,a21a,3.5752911056554781,,1
People seem to think I am not smart,a21b,0.3236070470113025,,1
People seem to think they’re better than me,a21c,1.2965323006512937,,1
I get called names or insulted by other children,a21d,1.3268574244184004,,1
Because of where my family is from,a22a,0.30125620347394544,,1
Because of my skin colour,a22b,3.3626373626373622,,1
Because of my religion,a22c,0.2068309294871794,,1
Because of my height or weight,a22d,1.821199633699633,,1
Because of a disability,a22e,3.1818181818181817,,1
Because of not having enough money,a22f,0.46409739454094295,,1
Because of my sexual orientation,a22g,4.921875,,1
Because of how I look or behave,a22h,4.3247126436781604,,1
null,a22j,4.7381234150464921,,1
Because of my opinions or beliefs,a22i,3.245967741935484,,1
Because my parents are not around (i.e.; OFW),a22k,,,1
Because of the ethnic group I belong to,a22l,,,1
Due to conflict / war in our area,a22m,,,1
Because I am not studying (i.e.; out-of-school),a22n,1.5441176470588234,,1
Because I do not have a permanent residence / house,a22o,,,1
null,a23,5.0132982225148126,,1
I do dangerous things for fun,a24a,1.3732567678424936,,1
I do exciting things; even if they are dangerous,a24b,,,1
Had so much alcohol that I got really drunk,a25a,6.0568181818181817,,1
Missed school lessons without my parent(s)/carer(s) knowing,a25b,2.906964251579804,,1
Had sexual intercourse,a25c,1.6599236979859822,,1
Been in trouble with my teachers for bad behaviour,a25d,6.4384061316834433,,1
Been in trouble with the police,a25e,1.2735849056603774,,1
Met personally with someone whom I met online (i.e.; eyeball),a25f,2.6276572430418579,,1
I can solve difficult problems if I try hard enough,a26a,3.3350935868098333,,1
If someone opposes me; I can find ways to get what I want,a26b,4.575512794262794,,1
It's easy for me to stick to my aims and achieve my goals,a26c,1.901034584144953,,1
I am confident that I can deal with unexpected problems,a26d,0.78220105176626875,,1
I can stay calm when things get difficult because I am good at coping,a26g,0.67437086674836222,,1
null,a27,0.26943277310924363,,1
null,a28,1.4743079922027291,,1
When I use the internet; I learn about different things that I could study; do or become what I want to be as productive as possible.,a29a,8.6646015010690789,,1
When I use the internet; I feel I want to achieve more in life.,a29b,6.5989064708008813,,1
I was sent a message that I did not want with advertisements for or links to X-rated websites [use local term for 'X-rated'],g1a,0.68416289592760193,,1
I opened a message or a link in a message that showed pictures of naked people or of people having sex that I did not want,g1b,1.6782280219780221,,1
I have seen or received a sexual message; image or video about someone else that I did not want,g1c,1.9427963525835861,,1
I have been asked for sexual information about myself (like what my body looks like without clothes on or sexual things I have done) when I did not want to answer such questions,g2a,2.7172765957446812,,1
I have been asked to talk about sexual acts with someone on the internet when I did not want to,g2b,0.3100246692083426,,1
I have been asked by someone on the internet to do something sexual when I did not want to,g2c,1.0042265426880812,,1
I have been asked on the internet for a photo or video showing my private parts [translate as appropriate] when I did not want to,g2d,2.511437908496732,,1
I have sent sexual information about myself (like what my body looks like without clothes on or sexual things I have done) when I did not want,g3a,,,1
I have talked about sexual acts with someone on the internet when I did not want to,g3b,2.1415607985480944,,1
I have done something sexual on the internet when I did not want to,g3c,,,1
I have sent someone a photo or video showing my private parts when I did not want to [translate as appropriate],g3d,,,1
null,g4,5.1180555555555536,,1
null,g5,4.5866666666666669,,1
Brother (over 18),g9a,,,1
Sister (over 18),g9b,0.75661375661375674,,1
A younger brother or sister,g9c,0.43650793650793646,,1
Father or step-/foster father,g9d,,,1
Mother or step-/foster mother,g9e,0.62857142857142856,,1
Other adult relatives; such as aunts; uncles; or grandparents,g9f,0.62857142857142856,,1
Friend or acquaintance,g9g,2.549206349206349,,1
Teacher/ educator,g9h,3.7976190476190483,,1
Other adult you trust e.g. coach; neighbour; doctor; or babysitter,g9j,2.3571428571428568,,1
Other (specify),g9i,,,1
I didn’t tell anyone about it,g9k,,,1
Prefer not to say,g9l,0.62857142857142856,,1
