Question,Feature,Chi,Higher Or Lower,Degrees of Freedom
null,a19,8.4129895493651485,,1
I get very angry and often lose my temper,a20a,11.805831066358998,,1
I usually do as I am told,a20b,0.45502538820394844,,1
I fight a lot; I can make other people do what I want,a20c,5.9858001687946105,,1
I am often accused of lying or cheating,a20d,3.4520495456796683,,1
I take things that are not mine from home; school or elsewhere,a20e,0.6539221297836697,,1
I worry a lot,a20f,16.709302998603917,,1
I am nervous in certain new situations; I easily lose confidence,a20g,7.2348914474052526,,1
I get a lot of headaches; stomach-aches or sickness,a20h,7.499025965965429,,1
I am often unhappy; sad or tearful,a20i,1.1018200140327572,,1
I have many fears and I am easily scared,a20j,5.5891096727150646,,1
I am restless; I cannot stay still for long,a20k,0.86613789688580223,,1
I finish the work I'm doing. My attention is good,a20l,6.3748941866521491,,1
I am easily distracted and find it difficult to concentrate,a20n,2.9087397425134069,,1
I think before I do things,a20o,31.865500949792452,,1
Other people my age generally like me,a20p,1.6662698569703003,,1
Other children or young people pick on me,a20q,22.728945308319577,,1
I am usually on my own; I generally play alone or keep to myself,a20r,1.3480607595672307,,1
I have at least one good friend,a20s,2.0290068030837785,,1
I get on better with adults than with people my own age,a20t,2.4000997821338395,,1
I am helpful if someone is hurt; upset or feeling ill,a20u,3.1711715930614668,,1
I try to be nice to other people. I care about their feelings,a20v,8.9055666653815795,,1
I often volunteer to help others (e.g.; parents; carers; teachers; children),a20w,5.2710248760059466,,1
I usually share with others (food; games; pens etc.),a20x,9.0225184880614897,,1
Other children are treated better than me,a21a,2.5734376743532428,,1
People seem to think I am not smart,a21b,13.912583034978647,,1
People seem to think they’re better than me,a21c,1.1254088942245146,,1
I get called names or insulted by other children,a21d,6.4161271433442906,,1
Because of where my family is from,a22a,0.33683844853008915,,1
Because of my skin colour,a22b,0.26518139161201687,,1
Because of my religion,a22c,1.6131826071851776,,1
Because of my height or weight,a22d,0.4600049144375859,,1
Because of a disability,a22e,1.8310805846373543,,1
Because of not having enough money,a22f,1.7924593990730617,,1
Because of my sexual orientation,a22g,1.0774490524520526,,1
Because of how I look or behave,a22h,7.9497761275545802,,1
null,a22j,0.69993293760803899,,1
Because of my opinions or beliefs,a22i,9.8531143563665378,,1
Because my parents are not around (i.e.; OFW),a22k,9.1578098436161088,,1
Because of the ethnic group I belong to,a22l,0.80863580941268709,,1
Due to conflict / war in our area,a22m,3.3064042882361466,,1
Because I am not studying (i.e.; out-of-school),a22n,4.7973362924540002,,1
Because I do not have a permanent residence / house,a22o,1.6080373105983476,,1
null,a23,1.3143549855848953,,1
I do dangerous things for fun,a24a,0.54313087907017632,,1
I do exciting things; even if they are dangerous,a24b,0.93119637961828505,,1
Had so much alcohol that I got really drunk,a25a,14.150406384227839,,1
Missed school lessons without my parent(s)/carer(s) knowing,a25b,21.068753555411391,,1
Had sexual intercourse,a25c,0.93683175494291859,,1
Been in trouble with my teachers for bad behaviour,a25d,1.7401638520319662,,1
Been in trouble with the police,a25e,0.41373677669219727,,1
Met personally with someone whom I met online (i.e.; eyeball),a25f,6.7780868245069366,,1
I can solve difficult problems if I try hard enough,a26a,17.03514807287047,,1
If someone opposes me; I can find ways to get what I want,a26b,15.641195922175443,,1
It's easy for me to stick to my aims and achieve my goals,a26c,11.04433600134554,,1
I am confident that I can deal with unexpected problems,a26d,17.905330132934786,,1
I can stay calm when things get difficult because I am good at coping,a26g,13.033957538589998,,1
null,a27,2.4433176687175582,,1
null,a28,1.419267478670357,,1
When I use the internet; I learn about different things that I could study; do or become what I want to be as productive as possible.,a29a,25.808511332343876,,1
When I use the internet; I feel I want to achieve more in life.,a29b,14.044171597942954,,1
I was sent a message that I did not want with advertisements for or links to X-rated websites [use local term for 'X-rated'],g1a,9.046424400786476,,1
I opened a message or a link in a message that showed pictures of naked people or of people having sex that I did not want,g1b,6.6020847121569588,,1
I have seen or received a sexual message; image or video about someone else that I did not want,g1c,41.692647462869417,,1
I have been asked for sexual information about myself (like what my body looks like without clothes on or sexual things I have done) when I did not want to answer such questions,g2a,11.815332175742828,,1
I have been asked to talk about sexual acts with someone on the internet when I did not want to,g2b,11.608558561087939,,1
I have been asked by someone on the internet to do something sexual when I did not want to,g2c,5.9282061483294193,,1
I have been asked on the internet for a photo or video showing my private parts [translate as appropriate] when I did not want to,g2d,10.461089849272053,,1
I have sent sexual information about myself (like what my body looks like without clothes on or sexual things I have done) when I did not want,g3a,1.2394708813107977,,1
I have talked about sexual acts with someone on the internet when I did not want to,g3b,1.7610651254612844,,1
I have done something sexual on the internet when I did not want to,g3c,2.8945441657970048,,1
I have sent someone a photo or video showing my private parts when I did not want to [translate as appropriate],g3d,1.8465608744445108,,1
null,g4,14.171162268988356,,1
null,g5,0.67575750213963082,,1
Brother (over 18),g9a,2.6029301674326222,,1
Sister (over 18),g9b,0.26578602462514883,,1
A younger brother or sister,g9c,1.7903503896516832,,1
Father or step-/foster father,g9d,2.6405566187869556,,1
Mother or step-/foster mother,g9e,4.0235373188734558,,1
Other adult relatives; such as aunts; uncles; or grandparents,g9f,1.0781677240350647,,1
Friend or acquaintance,g9g,3.2850035982978878,,1
Teacher/ educator,g9h,1.2181993432082407,,1
Other adult you trust e.g. coach; neighbour; doctor; or babysitter,g9j,3.1864590525857857,,1
Other (specify),g9i,0.034396084564623931,,1
I didn’t tell anyone about it,g9k,0.10963207679747244,,1
Prefer not to say,g9l,6.098218096931971,,1
