Question,Feature,Chi,Higher Or Lower,Degrees of Freedom
Helped me when I found something difficult to do or find on the internet,j5d,0.098956735395254652,+,1
Talked to me about what I do on the internet,j5e,0.68076151106917238,-,1
Explained why some websites are good or bad,j5f,0.81277126393702726,+,1
Suggested ways to behave towards other people online,j5g,1.0379724760150153,+,1
Helped me in the past when something has bothered me on the internet,j5h,0.2069764334131029,+,1
In general; talked to me about what I would do if something on the internet ever bothered me,j5i,0.51211983287154172,+,1
My friends really try to help me,k1a,3.8834490988233883,+,1
I can count on my friends when things go wrong,k1b,3.8910655979170858,+,1
I can talk about my problems with my friends,k1c,5.7827537566110232,+,1
I get worried when I ﬁnd out my friends are having fun without me ,k1d,2.1892840851812592,+,1
Suggested ways to use the internet safely,k2a,4.6789937987175838,+,1
Encouraged me to explore and learn things on the internet,k2b,0.17978916664709771,+,1
Helped me when I found something difficult to do on the internet,k2c,0.35045428080749247,+,1
Explained why some websites are good or bad,k2d,0.0063724274287018032,+,1
Suggested ways to behave towards other people on the internet,k2e,1.0491531639142331,+,1
Helped me in the past when something has bothered me on the internet,k2f,0.46785667090759642,+,1
null,k3,0.45480283350694783,+,1
I feel safe in the area where I live,k4a,1.147192164915293,+,1
It is safe for younger children to play outside during the day,k4b,1.6403664533867546,-,1
You can trust people around here,k4c,1.0959943809649528e-05,-,1
null,a14,0.14515511384134547,+,1
null,a15,0.016229032792637738,-,1
null,a16,0.2103406443594692,+,1
null,a17,0.054320535083193733,+,1
null,a17a,0.11164542068204257,+,1
null,a18,4.0607817414900111,+,1
null,a19,1.9317440420534218,-,1
I get very angry and often lose my temper,a20a,2.4879353356686442,+,1
I usually do as I am told,a20b,0.018658176020248059,-,1
I fight a lot; I can make other people do what I want,a20c,2.8088359020048581,-,1
I am often accused of lying or cheating,a20d,3.8934313413750292,-,1
I take things that are not mine from home; school or elsewhere,a20e,10.825371253766773,-,1
I worry a lot,a20f,0.68429023597349858,+,1
I am nervous in certain new situations; I easily lose confidence,a20g,0.71514851001815072,+,1
I get a lot of headaches; stomach-aches or sickness,a20h,0.14435377249966402,+,1
I am often unhappy; sad or tearful,a20i,0.61666942900575639,+,1
I have many fears and I am easily scared,a20j,0.25492927431505241,+,1
I am restless; I cannot stay still for long,a20k,0.059053954179761683,+,1
I finish the work I'm doing. My attention is good,a20l,3.0018603496178722,+,1
I am easily distracted and find it difficult to concentrate,a20n,0.00050384449238562569,+,1
I think before I do things,a20o,0.71875646151707739,+,1
Other people my age generally like me,a20p,0.92296404603375448,+,1
Other children or young people pick on me,a20q,0.80712797321436858,-,1
I am usually on my own; I generally play alone or keep to myself,a20r,0.4488242588193101,-,1
I have at least one good friend,a20s,1.730456026449366,+,1
I get on better with adults than with people my own age,a20t,1.1674791701943561,-,1
I am helpful if someone is hurt; upset or feeling ill,a20u,2.8507196810205229,+,1
I try to be nice to other people. I care about their feelings,a20v,3.8219559513684596,+,1
I often volunteer to help others (e.g.; parents; carers; teachers; children),a20w,0.38500701139639643,+,1
I usually share with others (food; games; pens etc.),a20x,3.4292791994340144,+,1
Other children are treated better than me,a21a,0.03350586649695067,+,1
People seem to think I am not smart,a21b,0.35334330452727347,-,1
People seem to think they’re better than me,a21c,0.34213276776817003,-,1
I get called names or insulted by other children,a21d,2.2315030337772912,-,1
Because of where my family is from,a22a,1.7752202225368752,-,1
Because of my skin colour,a22b,0.30996160926684291,-,1
Because of my religion,a22c,0.68275972747139013,-,1
Because of my height or weight,a22d,0.91851904059299117,+,1
Because of a disability,a22e,0.5240321880285973,-,1
Because of not having enough money,a22f,0.25049384827928478,-,1
Because of my sexual orientation,a22g,2.9674974128293359,-,1
Because of how I look or behave,a22h,0.64510732829356088,-,1
null,a22j,0.10380436699614551,-,1
Because of my opinions or beliefs,a22i,0.047079711934011191,+,1
Because my parents are not around (i.e.; OFW),a22k,0.68249425628408711,-,1
Because of the ethnic group I belong to,a22l,0.82699343349616039,-,1
Due to conflict / war in our area,a22m,4.4104805789674284,-,1
Because I am not studying (i.e.; out-of-school),a22n,2.8638427485393687,-,1
Because I do not have a permanent residence / house,a22o,0.20013003280740188,-,1
null,a23,1.4451257497790535,-,1
I do dangerous things for fun,a24a,0.29012852455648075,-,1
I do exciting things; even if they are dangerous,a24b,1.8335124988283471,-,1
Had so much alcohol that I got really drunk,a25a,4.3035094830631726,-,1
Missed school lessons without my parent(s)/carer(s) knowing,a25b,6.6366041711453505,-,1
Had sexual intercourse,a25c,0.70309557860491922,-,1
Been in trouble with my teachers for bad behaviour,a25d,2.4293286328672608,-,1
Been in trouble with the police,a25e,0.052833081319807476,-,1
Met personally with someone whom I met online (i.e.; eyeball),a25f,4.1108896822359249,-,1
I can solve difficult problems if I try hard enough,a26a,3.4212159939386622e-05,-,1
If someone opposes me; I can find ways to get what I want,a26b,0.72204990379976175,-,1
It's easy for me to stick to my aims and achieve my goals,a26c,0.10170905201591317,+,1
I am confident that I can deal with unexpected problems,a26d,0.00079402560506334303,-,1
I can stay calm when things get difficult because I am good at coping,a26g,0.12922833643774387,-,1
null,a27,4.2137849924730677,+,1
null,a28,0.08256671677187441,-,1
When I use the internet; I learn about different things that I could study; do or become what I want to be as productive as possible.,a29a,1.2389421216992216,+,1
When I use the internet; I feel I want to achieve more in life.,a29b,0.020656390225318632,-,1
I was sent a message that I did not want with advertisements for or links to X-rated websites [use local term for 'X-rated'],g1a,0.092624136136208901,-,1
I opened a message or a link in a message that showed pictures of naked people or of people having sex that I did not want,g1b,5.2113787540482157,-,1
I have seen or received a sexual message; image or video about someone else that I did not want,g1c,0.0058860593722394709,-,1
I have been asked for sexual information about myself (like what my body looks like without clothes on or sexual things I have done) when I did not want to answer such questions,g2a,2.0053577252337216,-,1
I have been asked to talk about sexual acts with someone on the internet when I did not want to,g2b,0.60132624797885048,-,1
I have been asked by someone on the internet to do something sexual when I did not want to,g2c,0.39894872576647517,-,1
I have been asked on the internet for a photo or video showing my private parts [translate as appropriate] when I did not want to,g2d,0.21083736184584112,-,1
I have sent sexual information about myself (like what my body looks like without clothes on or sexual things I have done) when I did not want,g3a,3.2886565805714882,-,1
I have talked about sexual acts with someone on the internet when I did not want to,g3b,4.05632822673285,-,1
I have done something sexual on the internet when I did not want to,g3c,0.80224371939042816,-,1
I have sent someone a photo or video showing my private parts when I did not want to [translate as appropriate],g3d,1.4389554085667333,-,1
null,g4,0.18985655282675312,-,1
null,g5,1.3009667327605186,+,1
Brother (over 18),g9a,1.3298635955298095,-,1
Sister (over 18),g9b,0.026290297511070961,+,1
A younger brother or sister,g9c,0.75333053088822333,-,1
Father or step-/foster father,g9d,0.35297664698134057,-,1
Mother or step-/foster mother,g9e,0.69538634970818558,-,1
Other adult relatives; such as aunts; uncles; or grandparents,g9f,0.15636653927989402,-,1
Friend or acquaintance,g9g,1.4670465902327823,+,1
Teacher/ educator,g9h,0.63299825157718803,-,1
Other adult you trust e.g. coach; neighbour; doctor; or babysitter,g9j,1.7769737122836964,-,1
Other (specify),g9i,0.5630738793956207,-,1
I didn’t tell anyone about it,g9k,0.2124095661112943,-,1
Prefer not to say,g9l,0.10386300278773415,+,1
