Question,Feature,Chi,Higher Or Lower,Degrees of Freedom
Suggested ways to behave towards other people online,j5g,1.5012824431229432,+,1
Helped me in the past when something has bothered me on the internet,j5h,0.13247065170924474,-,1
In general; talked to me about what I would do if something on the internet ever bothered me,j5i,1.7567567567567566,+,1
My friends really try to help me,k1a,4.6307792047540079,+,1
I can count on my friends when things go wrong,k1b,1.8373297627915588,+,1
I can talk about my problems with my friends,k1c,1.0881918201920462,+,1
I get worried when I ﬁnd out my friends are having fun without me ,k1d,1.34910428719894,-,1
Suggested ways to use the internet safely,k2a,0.52423548991054714,+,1
Encouraged me to explore and learn things on the internet,k2b,3.4314445974944148,+,1
Helped me when I found something difficult to do on the internet,k2c,0.24652603780051394,+,1
Explained why some websites are good or bad,k2d,4.0630332139994838,+,1
Suggested ways to behave towards other people on the internet,k2e,0.13904671151927597,+,1
Helped me in the past when something has bothered me on the internet,k2f,0.2387673880990771,+,1
null,k3,1.0008904218076169,+,1
I feel safe in the area where I live,k4a,0.33133971564393444,+,1
It is safe for younger children to play outside during the day,k4b,0.53724455561798201,-,1
You can trust people around here,k4c,0.27966357635579159,+,1
null,a14,0.53161489218811031,-,1
null,a15,1.1153796291058398,+,1
null,a16,1.3667354969684242,+,1
null,a17,3.4986773415954371,+,1
null,a17a,3.5054449837419837,+,1
null,a18,0.11937818659009218,+,1
null,a19,0.13863298691582465,+,1
I get very angry and often lose my temper,a20a,2.6531613091181745,+,1
I usually do as I am told,a20b,2.7964455161470716,+,1
I fight a lot; I can make other people do what I want,a20c,0.032716859082736673,-,1
I am often accused of lying or cheating,a20d,0.29303210981617239,+,1
I take things that are not mine from home; school or elsewhere,a20e,1.0186993738151318,-,1
I worry a lot,a20f,0.51679561039814137,+,1
I am nervous in certain new situations; I easily lose confidence,a20g,0.0018329743705918289,+,1
I get a lot of headaches; stomach-aches or sickness,a20h,0.16681160148346302,+,1
I am often unhappy; sad or tearful,a20i,1.0936546995144492,+,1
I have many fears and I am easily scared,a20j,1.0594702843264976,+,1
I am restless; I cannot stay still for long,a20k,0.06480741659652875,+,1
I finish the work I'm doing. My attention is good,a20l,9.3744031863409543,+,1
I am easily distracted and find it difficult to concentrate,a20n,3.4527161369814704e-05,-,1
I think before I do things,a20o,13.147041338375123,+,1
Other people my age generally like me,a20p,0.5449432067086708,+,1
Other children or young people pick on me,a20q,0.11666222246778764,-,1
I am usually on my own; I generally play alone or keep to myself,a20r,0.91380643700997888,-,1
I have at least one good friend,a20s,4.8446658953867905,+,1
I get on better with adults than with people my own age,a20t,0.32471566146013453,-,1
I am helpful if someone is hurt; upset or feeling ill,a20u,4.7750910376267726,+,1
I try to be nice to other people. I care about their feelings,a20v,4.7887387271485462,+,1
I often volunteer to help others (e.g.; parents; carers; teachers; children),a20w,0.86397283319444029,+,1
I usually share with others (food; games; pens etc.),a20x,6.0142348346340135,+,1
Other children are treated better than me,a21a,9.4000612695612524,+,1
People seem to think I am not smart,a21b,2.2682170103731942,-,1
People seem to think they’re better than me,a21c,3.5531522381542686,-,1
I get called names or insulted by other children,a21d,0.42180994773485631,+,1
Because of where my family is from,a22a,0.022430061105410268,-,1
Because of my skin colour,a22b,0.036303602955299538,-,1
Because of my religion,a22c,0.15991166829395731,+,1
Because of my height or weight,a22d,0.88022165934311558,+,1
Because of a disability,a22e,1.7938262195121955,-,1
Because of not having enough money,a22f,0.043227019085403787,-,1
Because of my sexual orientation,a22g,1.3473127480012044,+,1
Because of how I look or behave,a22h,0.10212539063615071,-,1
null,a22j,0.0015288527355370694,-,1
Because of my opinions or beliefs,a22i,0.73595874616190082,-,1
Because my parents are not around (i.e.; OFW),a22k,1.1296349525725786,-,1
Because of the ethnic group I belong to,a22l,0.9564938480173405,-,1
Due to conflict / war in our area,a22m,0.10928889852021546,-,1
Because I am not studying (i.e.; out-of-school),a22n,0.38621764816204046,-,1
Because I do not have a permanent residence / house,a22o,0.55496604414261475,-,1
null,a23,0.094926628611383276,-,1
I do dangerous things for fun,a24a,0.73998484057754899,-,1
I do exciting things; even if they are dangerous,a24b,0.92146017699115035,-,1
Had so much alcohol that I got really drunk,a25a,0.039358205542780515,+,1
Missed school lessons without my parent(s)/carer(s) knowing,a25b,0.72823906485734402,-,1
Had sexual intercourse,a25c,1.1474443415070139,-,1
Been in trouble with my teachers for bad behaviour,a25d,0.90960939971140942,-,1
Been in trouble with the police,a25e,0.37791495392139979,-,1
Met personally with someone whom I met online (i.e.; eyeball),a25f,1.383812932887446,-,1
I can solve difficult problems if I try hard enough,a26a,6.9459013423149045,+,1
If someone opposes me; I can find ways to get what I want,a26b,4.5994329584775091,+,1
It's easy for me to stick to my aims and achieve my goals,a26c,6.9609458014460897,+,1
I am confident that I can deal with unexpected problems,a26d,7.704936992153975,+,1
I can stay calm when things get difficult because I am good at coping,a26g,14.444244448283914,+,1
null,a27,0.042121015899199948,+,1
null,a28,0.23135335443211316,-,1
When I use the internet; I learn about different things that I could study; do or become what I want to be as productive as possible.,a29a,1.0148475120385234,+,1
When I use the internet; I feel I want to achieve more in life.,a29b,0.29822565410793073,-,1
I was sent a message that I did not want with advertisements for or links to X-rated websites [use local term for 'X-rated'],g1a,0.67588689971037919,-,1
I opened a message or a link in a message that showed pictures of naked people or of people having sex that I did not want,g1b,0.63815382182266889,-,1
I have seen or received a sexual message; image or video about someone else that I did not want,g1c,0.048477412527878253,-,1
I have been asked for sexual information about myself (like what my body looks like without clothes on or sexual things I have done) when I did not want to answer such questions,g2a,0.12488349243667779,-,1
I have been asked to talk about sexual acts with someone on the internet when I did not want to,g2b,0.30969985464568145,-,1
I have been asked by someone on the internet to do something sexual when I did not want to,g2c,0.29446181612724059,-,1
I have been asked on the internet for a photo or video showing my private parts [translate as appropriate] when I did not want to,g2d,0.13661721886320083,-,1
I have sent sexual information about myself (like what my body looks like without clothes on or sexual things I have done) when I did not want,g3a,0.59500187452565356,-,1
I have talked about sexual acts with someone on the internet when I did not want to,g3b,0.95863271344040579,-,1
I have done something sexual on the internet when I did not want to,g3c,1.1085824912601088,-,1
I have sent someone a photo or video showing my private parts when I did not want to [translate as appropriate],g3d,0.49425221944001829,-,1
null,g4,1.6059379217273952,-,1
null,g5,0.00090143366311314099,-,1
Brother (over 18),g9a,1.0981089683579854,-,1
Sister (over 18),g9b,9.6404045281399135e-05,+,1
A younger brother or sister,g9c,1.2972128333065078,+,1
Father or step-/foster father,g9d,0.47329160593329339,-,1
Mother or step-/foster mother,g9e,0.11950719973701171,+,1
Other adult relatives; such as aunts; uncles; or grandparents,g9f,0.11950719973701171,+,1
Friend or acquaintance,g9g,2.6541903281666088,+,1
Teacher/ educator,g9h,1.2394928239729466,+,1
Other adult you trust e.g. coach; neighbour; doctor; or babysitter,g9j,2.3099110369752567,+,1
Other (specify),g9i,0.22811802628316388,-,1
I didn’t tell anyone about it,g9k,0.47329160593329339,-,1
Prefer not to say,g9l,1.4808510638297874,-,1
